DATE,LIBERIA,EGYPT,BERMUDA,UNITED STATES,ARGENTINA,SWAZILAND,NORFOLK ISLAND,NEPAL,BAHRAIN,INDONESIA,EL SALVADOR,BAHAMAS,AUSTRALIA,KENYA,CROATIA,SOUTH KOREA,GAMBIA,AZERBAIJAN,LIBYAN ARAB JAMHIRYA,KUWAIT,MALTA,SWEDEN,BRUNEI DARUSSALAM,URUGUAY,CENTRAL AFRICAN REPUBLIC,DOMINICAN REPUBLIC,ROMANIA,JORDAN,CHINA,REUNION,AUSTRIA,BELGIUM,NAURU,BRAZIL,ICELAND,ALGERIA,LEBANON,"VENEZUELA, BOLIVARIAN REPUBLIC",VIET NAM,BURUNDI,SOMALIA,SINGAPORE,ZAMBIA,TAIWAN,UGANDA,ALBANIA,UKRAINE,YEMEN,TURKEY,CHILE,NETHERLANDS,GERMANY,LITHUANIA,ESTONIA,UNITED KINGDOM,HONDURAS,FIJI,NETHERLANDS ANTILLES,SUDAN,RWANDA,GUATEMALA,MALAWI,MYANMAR/BURMA,WALLIS AND  FUTUNA,ECUADOR,BOSNIA AND HERZEGOVINA,MALDIVES,IRELAND,PAKISTAN(EPZ),ANGOLA,SWITZERLAND,SYRIAN ARAB REPUBLIC,ZIMBABWE,SLOVENIA,TUNISIA,HAITI,BAHRAIN/KINGDOM OF BAHRAIN,OMAN,COSTA RICA,FINLAND,ITALY,PHILIPPINES,NICARAGUA,AFGHANISTAN,TOGO,FRANCE,SPAIN,PARAGUAY,CYPRUS,GUYANA,MOZAMBIQUE,JAPAN,"HONG KONG, CHINA",YUGOSLAVIA,ERITREA,CONGO,DENMARK,COLOMBIA,CUBA,ETHIOPIA,BULGARIA,BANGLADESH,NIGER,DJIBOUTI,CZECH REPUBLIC,KAZAKHSTAN,CAMBODIA/KAMPUCHEA,BOLIVIA,SLOVAK REPUBLIC,MEXICO,TURKEMANISTAN,GUINEA,PANAMA,NORTH KOREA,CAMEROON,MADAGASCAR,SRI LANKA,IVORY COAST / COTE D'IVOIRE,PAPUA NEW GUINEA,ANGUILLA,KYRGYZSTAN,COMOROS,MAURITIUS,TRINIDAD AND TOBAGO,PERU,THAILAND,NORWAY,GHANA,SEYCHELLES,TANZANIA,IRAN,RUSSIAN FEDRATION,NAMIBIA,UZBEKISTAN,SENEGAL,NIGERIA,SAUDI ARABIA,INDIA,GREECE,BOTSWANA,QATAR,CANADA,BENIN,PUERTO RICO,MALI,JAMAICA,HUNGARY,IRAQ,EQUATORIAL GUINEA,POLAND,MOROCCO,BELARUS,SURINAM,UNITED ARAB EMIRATES,LATVIA,SAINT KITTS  AND NEVIS,LESOTHO,SOUTH AFRICA,PORTUGAL,NEW ZEALAND,MALAYSIA,ARMENIA,BARBADOS,BELIZE,CAYMAN ISLANDS,CHAD,EAST TIMOR,EUROPIEN UNION,FRENCH POLYNESIA,GABON,GEORGIA,GRENADA,GUAM,HEARD ISLAND AND MCDONALD ISLA,LUXEMBOURG,"MACAU, CHINA",SAINT LUCIA,WESTERN SHAHRA,GUADELOUPE,UPPER VOLTA/BURKINA FASO,MAURITANIA,SAO TOME & PRINCIPE,FALKLAND ISLAND (MALVINAS),SIERRA LEONE,MONTSERRAT,TONGA,CAPE VERDE,SAMDA/SAMOA,FAEROE ISLANDS,SERBIA,MARTINIQUE,VIRGIN ISLANDS U.S.,AMERICAN SAMOA,ANDORRA,ARUBA,COOK ISLANDS,MOLDOVA,MONGOLIA,ANTIGUA AND BARBUDA,GREENLAND,ISRAEL,GIBRALTAR,NEW CALEDONIA,LAO PEOPLE'S DEMOCRATIC REPUBL,MAYOTTE,VATICAN CITY/HOLY SEE,CHRISTMAS ISLAND,KIRIBATI,SAINT PIERRE MIQUELON,TURKS AND  CAICOS ISLAND,TOKELAU,BHUTAN,TAJIKISTAN,REUNION ISLAND,FORMER CZECHOSLOVAKIA,TUVALU,VIRGIN ISLAND BRITISH,PALAU,SOUTH GEORGIA AND THE SOUTH SA,SAINT HELENA,BRITISH INDIAN OCEAN TERRITORI,MYANMAR (BURMA),SOLOMON ISLANDS,MACEDONIA,LIBYA,TRINIDAD,EQ. GUINEA,PAPUA NEWGUINEA,LAOS,KIRGHIZIA,TADZHIKISTAN,UNITED STATES MINOR OUTLYING I,YT,"MICRONESIA,FEDRATED STATES  OF",BOSNIA,SVALBARD AND JAN MAYEN,MARSHALL ISLANDS,FRENCH SOUTHERN TERRITORIES,SAO TOME,LIECHTENSTEIN,KURDISTAN,BOUVET ISLAND,FRENCH GUIANA,SAN MARINO,MONACO,PALLINN,NIUE,SAINT VINCENT AND THE GRENADIN,VANUATU,"TANZANIA, UNITED REPUBLIC OF",KOREA REPUBLIC OF,GUINEA BISSAU,POLANO,TAIWAN/SEP CUSTOMS TERRITORY O,KYRGYZ REPUBLIC,PAKISTAN,CAMBODIA/KAMPUCHEA DEMOCRATIC,"CONGO, DEMOCRATIC REPUBLIC OF",KAZAKISTAN,IRAN (ISLAMIC REPUBLIC OF),"YUGOSLAVIA, FEDERAL REPUBLIC O","KOREA, DEMOCRATIC PEOPLE'S REP",UKRAINIAN,CONGO REPUBLIC OF,FORMER YOGOSLAV REPUBLIC OF MA,TAJIKISTAN/TASMANIA,KYRZYGHISTAN,GERMAN FEDR REPUBLIC,DOMINICA,PITCAIRN,"MOLDOVA, REPUBLIC OF",MONTENEGRO,MACAO,CURACAO
2/1/09,40700,1622259.24,12979.61,79076400.91,809165.23,20646.29,,,,718165.2,,,4978206.63,6065274.59,215166.22,21002903.26,321875,117786.47,352759.08,4763429.36,47028.32,4325774.53,,427775.24,,68844.25,985464.39,1136804.44,6529548.59,83000,795935.67,9695371.5,,871366.13,55037.13,172942.58,662059.23,278001.19,1546941.84,,4001415.95,1808791.43,58819.94,320789.58,174818.86,,649833.95,5999548.16,16809846.56,1147860.08,17934962.42,33776163.03,875040.32,239867.59,30538187.27,,21601.99,39239.67,2887444.24,2000,138169.41,12520,122453.42,,78097.3,,244748.52,2104727.27,5030900.47,120633.54,838044.44,364664.91,143029.05,769060.52,408751.03,103148.68,3661364.33,8663135.24,74689.97,1668060.17,22099384.29,1005663.24,231473.17,116490743.1,127036.18,13105390.77,23033002.79,185697.62,151630.83,29712.75,11065562.8,3533897.87,5344548.16,3624.65,,247757.51,2698184.34,688563.6,9300,80767.82,1184128.6,7518333.24,13442,7331484.15,1389113.4,174296.21,237675.42,25191.66,236021.06,2067897.86,26540.96,4299.82,269674.29,103888.54,2291724.75,204472.1,3735796.32,178170,,,70477.17,1201546.84,1891315.34,1205.58,303028.64,1130139.69,1481000.55,186241.49,373592.51,607072.68,18918552.47,2479482.66,3164.92,60914.07,192867.39,427053.32,20189232.5,13989167.71,3471405.98,,12790958.49,6819700,414435.22,25647.01,,92492.45,413993.37,7277806.75,,1681051.15,118788.99,61975.38,,91515909.19,65206.63,,11523.6,4109650.47,1970013.84,1072556.23,2990506.04,13523.4,10325.48,,995.97,11204.39,,,,,7731.08,98771.87,,334.12,,1409.88,853.99,,27773.81,,80975.01,,,87500,,,,,,37277.2,,,,,,,3149.99,,,,,,15605,19429.68,,,,,,,,,,,,,230.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/09,40900,1538595.73,3653.05,83888252.82,689826.24,14470.42,,155918.84,,804372.96,159.2,,4831887.35,7506359.11,207485.5,17527656.58,1458657,295840.3,383230.24,4201766.68,71424.87,4230766.13,23889.48,625423.97,,513005.07,1074624.53,480284.07,6071185.41,4008.81,1120802.51,9862546.6,,877707.02,4800.59,461347.64,956081.13,297552.98,1917896.23,,6801762.58,1520782.04,33356,647010.37,523452.66,,694557.75,5600455.83,10042292.34,859716.93,17984857.54,30989687.17,822830.67,400937.29,39222667.94,34353.48,25321.32,,3383380.84,4255.44,738829.81,364976.25,211459.35,,236966.29,4811.24,353838.64,2142262.35,7615127.95,421278.67,1019520.69,1593260.13,209692.87,479509.05,402921.41,26800,4410022.66,6221719.41,68914.46,1698177.74,25550513.22,2893726.91,180733.64,106949971.5,28776.73,17658166.63,13151215.53,12114.09,408315.82,8228.67,5294465.56,3571693.81,5301079.09,121661.02,,56179.73,3197179.89,593429.84,35555.6,36974.96,151871.46,4625019.5,,1633628.67,702694.05,92906.34,327646.04,19271.82,45868.67,2534575.07,94919.25,3662375,145931.25,107579.9,1812448.97,1751791.48,4803352.19,16605.99,,,138929.86,3199006.28,2381002.44,100554.05,198502.1,1139793.16,1504939.12,1113463.72,598362.57,604988.67,10780908.69,2231253.78,59252.66,44998.03,548638.8,273710.44,25092495.88,8487963.64,3171841.9,,11819177.33,6340676.12,2024709.54,1863.66,1117.74,1181,777344.34,11832199.27,,1871857.33,426479.87,580,1500,51576943.19,447607.84,,21727.44,5965380.03,2374147.75,1122103.3,3567286.23,56210,31821.8,2810.9,15623.07,,,,,,242714.72,861.69,,,8614.05,,,,,,77070.28,,,4075000,,,,,,70819.8,,,,,2500,,15420.67,331.94,,,,,,,,,,,,,,,12144.74,,,,,,,,,,,,,,,,,,,13000,,,,1201.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/09,844090.92,1118189.24,8119.23,91376645.56,489762.53,31275.94,,90246.94,,827083.79,7640.31,,4415191.65,4798589,323063.46,19061088.51,1440598.39,84725.93,324420.72,4086593.25,87363.17,4258228.24,6487.12,546778.1,,984270.85,630163.56,1205811.83,6885694.5,205372.74,1212627.15,11298909.79,,1725132.12,21876.98,1566437.11,1092481.92,715760.45,2827949.37,,7015200,2209887.09,11037.82,692373.65,91531.63,,762946.07,7616199.63,10786510.39,1772453.15,15129048.71,29855354.46,797478.15,292876.7,34758609.03,1919.06,73737.22,,5083723.09,7740.1,664944.05,31804.82,96024.81,,437736.8,36323.13,160504.33,2106554.94,7614368.76,264072.03,857763.62,686575.89,207432.33,210039.4,232802.66,27223.81,5152281.03,10034517.22,2574.72,1767664.66,16555585.86,3079883.87,45308.95,123024055.5,320288.35,14490349.13,19752984.64,336751.01,265478.63,37411.92,2152668.36,2454054.32,6411484.83,11066.61,18180,7362405.43,2534333.88,487495.42,100473.8,595640.66,523164.38,5435687.46,54351.57,6985528.48,873042.32,196509.02,171078.15,30481.24,167261.24,2447104.5,110326.62,15639.99,282637.08,10362.12,808890.62,806650.46,3873598.33,5245500,2256.23,,2680.61,2339547.52,2421139.61,79715.71,304415.2,931136.16,1508854.91,211894.29,61856.83,785197.6,17295685.03,2296999.54,,179259.2,842782.52,315140.49,25496280.62,7188117.56,3312393.39,,13291445.32,6410374.03,716769.5,96706.79,946.5,403937.07,708074.65,7510730.45,,1562435.06,135287.93,20228.47,,66313070.99,231974.09,2894.8,12759.67,4014248.01,2351336.87,880892.24,2952780.17,30800,14999.94,,,,,,,13441.11,103421.88,22801.89,3357.99,,,,,6201.99,12149.83,,124060.01,,,11953037.43,,,,,,135910.66,,,,,,,21534.67,,,,,,,16542.06,,,,,,,,,17747.08,,,,,,,,,,9469.94,,,,,,,,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/09,74000,900658.35,1507,99823656.19,1101242.92,6237.02,,9885.17,,732253.52,,3545,4505702.94,12497238.86,141274.27,17798869.29,380072.3,94715.04,251642.4,4883068.09,110560.39,5165972.21,86851.8,309766.9,,900132.21,1528214.21,1493278.88,7925256.47,383381.76,1100313.92,16533040.02,,1384088.68,31079.38,1085183.4,852372.02,578794.68,3213475.66,,7194567.15,1980943.44,26889.53,513739.58,241685.89,13104.73,929317.57,7058858.74,13851415.41,888778.22,14122155,29570161.28,744257.67,163481.79,40590162.06,,27474.8,,5449251.72,1431.69,67291.58,714.99,359792.97,,275745.73,37301.91,167030.05,2269921.14,6081328.64,521338.03,619948.94,1172825.17,7178.91,278143.73,539532.15,59153.67,5373941.5,11447077.46,26758.29,1922360.36,21375421.72,2756507.56,27616.81,118767525.8,389100.84,15285823.18,15980204.87,175950.07,226722.78,29417.09,2785201.23,2611699.98,5910717.96,21753.76,336600,191656.02,2633806.38,470402.68,73599.12,325988.89,369007.99,4945575.47,286146.22,2583468,1102611.97,111379.41,219570.36,16029.58,196707.76,2432581.55,40820,8193141.88,99692.98,4309.98,638867.06,1933933.54,4532394.42,7005742.16,215,,61519.3,896457.89,1965474.54,450130.53,416759.22,1070891.44,1039601.38,78478.36,19200,749753.36,23334452.93,2161314.88,1946.49,67569.38,900959.67,347710.37,17396450.53,9166654.33,3060354.21,2666,11923396.43,6154861.47,2189299.96,14385.96,,28007.35,442593.15,8514654.24,,2301365.62,385842.01,10397.26,52187.57,79013116.93,246583.1,,,4381049.76,2638056.2,1257622.62,3037145.71,27427,22014.98,13864.96,,,,,,,64398.29,,,,21427.27,1457.45,,,,,103631.79,,,676632.07,,,,,,90469.88,,,,,4639.75,,3491.29,562.49,,,,,,2152.21,,,,,,,,,26188.09,,,,,,,,,,,,,,,,,,,,,,,8739.41,,,,133.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/09,42771.25,1044699.85,10640.97,110205599.5,1325971.79,2002.07,,21241.42,,871290.21,6536.83,20500,4985421.21,9221628.98,209723.63,3571874.89,560500.38,881083.68,232739.63,5062770.36,61293.89,5002526.16,7243.05,15295.37,,796264.98,908028.03,520860.93,7231011.54,118796.71,909351.99,18821038.2,,638669.89,38275.12,332861.92,930539.68,751315.1,3438866.81,,5033156,1806050.05,144232.38,1984431,104971.15,2627.81,969757.1,5936450.63,16204873.71,1149736.08,12164468.09,31228957.79,767121.75,181385.44,46332292.4,107791.46,9297.33,,3617459.92,2085,328082.64,10195.73,345462.77,,261749.26,9974.11,247366.07,3191756.35,10517737.18,435481.84,1010688.26,783733.43,99600,255511.45,779609.7,34388.51,4663079.93,15739160.94,14267.6,2192019.03,16630118.77,911396.99,,127309895.2,123839.75,17028244.71,22027197.89,106862.75,63042.11,20990.74,1634927.97,3533851.32,6629129.76,2266.76,,278823.07,3257969.9,632610.29,130729.34,134059.6,219104.15,5832441.59,341000,10243207.39,645689.19,217057.5,235383.43,13188.68,260489.57,2812099.56,34710,941659.12,436438.4,38616.25,663226.87,354474.35,5485017.15,2829614.59,1647.04,68512.5,113670.52,1972770,2130954.25,72490.23,139571.38,1932484.84,1940264.21,169296.54,112449.71,636813.83,25289128.28,2706634.54,,278554.85,2074693,883668.74,19107435.29,9360431.88,2565083.56,11292.35,13478484.64,7521946.21,2777420.23,2900.01,,29059.58,540272.93,9588030.18,,1913880.5,547596.8,28234.05,,109148881.5,217619.28,,,7334615.89,2876741.28,1225399.02,2772805.11,3411.84,3727.94,3762.89,24876.97,8106.67,390.36,,,,100117.72,,,,10654.35,3331,,,,,85441.6,,,191946,,,,,,30667.49,,,,,,,23484.25,9442.51,,,,,,13598.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/09,2151755,816847.59,4592.66,108485706.4,844537.06,36423.39,,109976.24,,1368100.96,53107.04,,4746392.63,12596203.64,343636.74,4774386.03,203475.71,102640.39,211765.43,4451098.01,91709.8,5464874.37,93997.83,311367.93,,868556.05,1830054.86,363231.24,9619385.32,234865.95,866001.72,18168582.73,,1920536.17,4875.98,640385.88,824511.1,352885.9,2992276.88,,3126948,1625680.14,104754,1756690.14,256971.43,,391801.4,7833799.78,14394859.83,1899356.31,18272017.36,34229161.23,530424.72,434623.4,49081580.65,83464.3,25601.56,,3603780.13,1900,512840.2,7620,258523.37,,331088.05,16080.16,317783.36,3034160.39,7520137.92,8841.57,1336817.94,458489.11,40488.46,500643.91,476872.3,34981.41,4663580.38,23646755.61,188913.92,2089168.11,20047167.32,5083180.62,,131446211.6,40999.93,17465084.18,19069994.45,203623.34,158282.19,,1797422.89,23206540.82,6443167.36,,,184049.72,3825922.67,579113.45,12.3,188934.32,235647.84,6303204.62,171700,4914435,776263.42,106360.98,469635.13,56761.13,149968.55,2158267.89,19226.23,1004080,218245.32,116565.43,5658.14,19813.22,3723241.42,3264712.51,8973.66,,31467.77,3370040,982160.35,480992.01,480633.84,1387310.85,1279364.59,298731.01,36262.96,615325.7,20342726.01,3288707.6,404,145399.01,1053838.07,1375897.55,15829979.63,11164693.47,2348697.97,11449.35,12451616.6,9648802.8,1048155,204311.69,,75406.74,684898.84,7152878.13,,1206448.76,172850.12,27922.48,,113998129.7,154132.23,,3457.98,5801329.08,1783037.04,1126573.46,2103593.69,33209.5,4194,3442.99,,5190.01,,,,7520,109190.76,3599.89,,,32613.13,906.99,,,9056.14,,105259.28,,,606657.23,,1000.38,,,,99018.99,,,,,,,11000,,,,,,1392.98,23517.29,,,,,,,,,90073.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22789.42,3591.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/09,67850,2497699.75,9187.73,111518856.6,1000740.71,25901.35,,49738.46,,3370869.13,131425.85,,3535225.31,12246928.31,93698.02,5846450.03,1124774.74,157599.73,476623.49,4594898.92,49279.14,3658515.51,46275.61,326184.55,,681589.66,1254785.82,392176.83,14577987.27,68776.34,894026.97,13773214.67,,1150867.32,2560.3,324270.77,525188.43,192573.24,5077882.45,4834.98,2576231.27,2657726.66,,1428896.13,239152.73,,942443.5,9228624.27,13482236.07,1510825.3,16560269.52,29422812.55,745353.56,203504.54,48224999.49,59648.3,64220.28,,3036458.47,,96891.09,32735.96,157195.87,,242716.55,3264.99,319897.71,2475119.86,7337449.62,93204.11,971474.12,572477.44,10366.02,560095.58,605214.82,74400.63,4755664.51,11543135.34,120935.13,1529723.41,17806302.42,4845598.49,,140137590.9,4225824.53,16304543.37,23175727.34,5282.96,206854.37,25159.7,2411297.94,4158124.06,6984805.29,,,106843.92,3608737.63,416144.97,24.27,166747.39,718031.6,8578193.36,,4835502.37,915678.4,184435.93,203477.42,17582.02,274668.1,3069889.19,36823.2,4124793.13,126773,665.39,347663.59,2509094.79,3706561.83,481136.5,,,21136.6,2343082.33,2037536.34,589915.8,453359.59,3083014.01,1151551.64,161028.98,366012.78,499339.82,16846527.51,4809035.48,257.41,6929.99,817725.19,594993.75,25073574.62,11673465.34,3514211.66,,14470519.05,7877429.66,5352290.61,100021.12,4506.12,12513.15,737474.57,8917678.91,,1170670.26,332103.59,,,140668253.5,154866.25,,15879.74,5610237.63,1879422.95,1169134.22,3862360.79,22362,2900,2049.98,,243524.62,,,2031.87,,84143.85,1377.97,,,,7997,,,,,128500,84815,,591037,,,,,,154520.09,,,,,5062.7,,3064.16,,,,,,,1766.21,67634.8,,,,,,,,13410.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/09,89067.78,1587871.07,10657.58,93551505.8,988020.35,10138.2,,43873.37,,2511148.14,8684.3,,4723694.25,8173256.34,258795.85,5793129.07,1201670.8,2088384.66,486068.13,4840702.15,8079.04,3679375.86,,134950.29,,213445.09,1128685.82,472388.37,10087362.27,26687.98,1122526.75,13364985.34,,1377961.49,,200,632037.37,454739.99,5414976.76,,4708817.39,3063079.79,87334,23338543.18,92054.23,,1135511.42,5961702.16,11280899.31,1333256.11,10079815.37,30610735.03,831112.21,263943.34,44479501.6,406282.18,5725.88,,1689064.94,3474.04,332597.83,5518.5,177614.71,,284363.9,29793.49,286235.17,3355044.6,7195271.1,190233.41,933088.88,308755.67,89244.56,147728.55,787803.52,33276.32,3181874.38,7389338.12,,1827869.07,21158916.43,5100258.61,1322.98,109208913.4,69177.61,17049129.4,17423493.59,41378.26,264917.63,7418.53,2941754.99,4206844.67,6452077.27,93789.22,,40456.79,3034857.05,306466.34,,241345.28,336813.68,6345217.06,,10803154.72,1231484.23,247157.09,476395.3,49799.86,246824.05,2477746.28,90672.71,1476224.3,259953.34,5018.78,268196.48,2389097.59,4627957.56,115550,,,48617.43,1827058,1643205.26,148818.87,351526.22,5565487.42,1454661.35,411755.23,325297.55,672560.07,14533531.54,3915092.72,19300,124881.51,205003.21,1076158.37,14218568.53,13940720.49,3972511.28,,12627719.46,7866742.6,3720052.4,13877.91,,40188.55,569246.15,2997330.77,,1852749.94,184472.75,,,156312459,160969.85,,7918.9,7354082.21,1672484.51,969067.64,2008735.29,25200,74614.53,22294.97,,,,,3127.78,1173,63849.58,32482.24,,,6228.9,5223.87,,,,,103163.44,,,5491054.15,,,,,,58373.09,,,,,,,,,,,,,,42509.05,,,,,,,,,74953.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/09,65975,2587130.19,14601.52,102063323.7,685153.11,7606.75,,117882.97,,3931389.89,4823.23,3799.94,5471395.19,9411921.86,171459.32,7523452.95,511186.23,34000.02,324706.37,5759476.13,71958.06,4820251.58,16769.99,140031.27,,390718.86,1829458.82,520184.81,20499163.7,88170,1100245.15,12087212.72,,1066406.81,6676.44,279855.08,703137.91,373540.07,4728773.82,,10309764.3,2386640.55,82223.8,8476562.18,196275.31,2754.03,1759810.49,8022592.85,14194452.52,2088125.3,12155054.95,34066939.64,1626239.41,645750.4,47853440.06,170240.76,22641.6,,2733270.18,4565.9,161514.47,30838.91,161110.37,,133788.48,6873.76,265307.24,3870126.41,9617969.04,159588,861926.2,614762.77,20383.08,75841.07,611358.63,87456.94,4405706.8,7175601.41,117233.57,2436345.39,25537102.26,2956875.54,9545.68,160644445,153557.03,18137273.98,17910801.78,204347,147751.79,12649.83,3856768.01,5320856.41,8850598.47,800,,155947.11,3171052.18,813639.19,30.12,110561.48,673645.23,8987554.26,,19413272.25,901527.13,323600.56,371601.64,618,377469.81,3336697,59903.38,1626169.63,32184.59,,382089.02,5879070.09,5947325.42,45699.99,2755.99,,18819.98,2878445.45,2470735.18,675592.42,505304.2,2413608.89,1403326.87,418175.58,275298,615141.61,10213234.07,5917415.99,1060,4904.39,265872.17,10114835.25,19867730.23,10312461.26,4173055.33,122090.49,15634938.73,8736925.22,4983904.66,14490.19,11739.63,46023.2,389234.17,6209599.6,,1733082.98,336572.35,9984.37,60555.78,104928136,40423.67,,33225.12,12309820.19,3156718.42,1457688.28,2666364.35,31645.45,,1657.92,5070.97,,,,,,127952.15,1561.52,1963.58,,20902.68,2115.54,,,17021.29,,165885.75,,,1338269.5,5966.17,,,,,104373.22,,,,303.39,,21615.65,35470,3903.24,,,,,,6537.14,,,,,,,,,38306.71,,,,,,,,,,5336.17,,,,,,,,,36699.96,,,,,,,,,,,12972.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/09,492282.39,766021.1,5644.34,98848867.71,1280196.08,61694.88,,48615.62,,2903835.93,50790.98,,5215159.54,15061379.62,260689.22,4455055.47,22746.76,198716.23,265153.88,4488078.35,22092.93,3573417.58,1235.98,433404.74,7792.89,496994.03,1085332.2,941697.59,20369639.14,164659.62,1229135.62,13453268.68,,1583600.99,27252.2,462715.37,863440.87,480017.69,3778659.89,,6459764.8,2281017.77,2767.97,28658456.18,259274.24,,1264493.71,5626105.58,18339277.77,2342543.01,13271517.38,33122757.18,1095586.02,315623.92,45788021.21,173388.69,57670.18,,4426079.37,7745.97,310001.92,,245213.16,,127050.01,8623,214799.61,2786784.28,6941648.69,2880762.25,1225246.72,1938958.61,123392.83,339893.15,169298.4,,3162794.45,8152106.74,23830.31,1433667.6,26919055.15,1987217.12,18100.1,118982231,299599.9,17875802.67,18574006.39,90308.57,287633.58,9955.19,4933609.53,4958306.89,8706843.29,,,63164.53,2958300.42,497917.47,52670.58,101777.56,1076948.78,6836291.51,450725.93,8955711.08,1202952.87,385136.95,402576.71,,178826.65,2876864.98,,934644.48,369314.57,,8510354.3,4725111.05,12105429,10390086.27,5217.96,,136891.58,732086,1482878.8,776036.77,338396.34,1339246.5,1236047.72,1388890.85,231610.07,651611.48,8545441.29,6437881.46,66020.02,107124.49,1167213.93,2083995.79,17859326.83,12243319.13,3448116.03,56919.25,10076959.33,7538803.61,3159240.56,210851.74,6046.85,1710.75,416334.89,3632525.35,,1179418.77,369115.93,26100.47,,63056952.27,110121.61,,13399.87,9290998.78,2219822.14,1547424.28,6324171.37,202.65,14103,,,14646.4,,,,,234262.72,,,,52035.46,,,,2880.71,,269340,,,568366.48,,,,,,26905.3,,,,,16962,,16049.97,,,,,,,25479.87,,,,,,,,,49599.97,,,,745.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/09,514600,719813.44,57589.45,85143649.12,978701.25,1152.22,,10503.42,,3806432.77,,,4583095.91,27781730.5,279988.73,5306068.89,600500,71761.06,30274.08,3951709.24,4624.99,4516279.14,3755.87,207947.86,,267154.76,972534.96,587894.2,19295550.16,244155.78,1052914.55,15444732.52,,1884078.41,15139.33,1182121.66,1047990.73,118930.99,4389417.51,,8598856.51,2051978.8,,4117070.05,127962.48,125967.94,2102624.84,6517338.99,16557435.88,1712440.04,9755075.62,39042928.34,2137129.79,559001.98,42844671.11,186002.46,16184.56,,4641943.78,14100.85,70339.2,60764.54,183878.36,,215767.76,2007.5,256564.22,2727600.83,9578257.28,21000.27,870645.93,1177959.79,49809.98,176391.35,557124.88,140760.44,2783768.1,7766897.82,73975.49,1765168.96,22496531.46,1722766.86,1530,148997645.9,8870433.4,15025720.57,21872602.68,174747.43,132423.41,28062.64,5193725.1,4043997.42,9599044.57,88892.48,,37749.89,2728565.92,340808.8,34840,106186.27,560541.63,9646371.59,577402.34,6657499.02,356621.51,219557.06,274968.11,929.16,63639.48,2153250.83,18760.01,8647004.42,246306.4,,2569602,5019068.92,33610064.18,9346392.06,,,3502.43,831310.01,1700903.78,326507.36,381819.01,3692940.18,2134629.55,167951.87,139679.91,1129636.68,15603883.7,6445493.64,7841.5,106513.47,1277993.86,1272841.12,18210924.61,12012075.93,2092808.92,122819.89,11973732.26,7068858.38,7834916.59,184050.99,,108293.64,412482.48,19315272.61,,1195137.14,337247,21584.34,2999.99,98708987.07,77721.22,,,13700709.54,3404223.32,1402627.2,12104320.04,1703.04,4485.17,,,,,,,,183812.76,2699.67,,,38086.06,10246.8,,,26229.51,,191144,,,114597,,,,,,95298.08,,,,,16736,,7051.99,6985.96,,,,,,18040.45,23210,,,,,,,,37241.56,,,,64375,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
